	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
YOR161C-C	2107.98686398073	-0.185640365342653	0.106736043958928	-1.73924719763913	0.0819912907351498	0.164066422504122
YOR162C	1857.77321718988	-0.0729813594608676	0.0732530330191859	-0.996291299525481	0.319108629913427	0.456164592144098
YOR163W	2047.705031832	0.024833558943937	0.0577042179838973	0.430359509435981	0.666934144466677	0.762686157818778
YOR164C	1298.30312813486	0.101326743420958	0.0625976603777901	1.61869857131128	0.10551213443471	0.198548266821748
YOR165W	1183.56627401456	0.14418015570413	0.0705254043578747	2.04437191132575	0.0409168200080959	0.0973789997228715
YOR166C	1346.22363823396	0.0397393077474744	0.0588894659177959	0.674811821233814	0.499795328973994	0.629510480308422
YOR167C	1397.16685821721	-0.0634071782192219	0.0796977735284485	-0.795595352442166	0.42626726878592	0.561626798665171
YOR168W	1327.18805679223	-0.0608819487765976	0.0834090469012815	-0.729920206960933	0.46543895990202	0.599269622935072
YOR169C	1025.99096601894	0.372858822372285	0.0728067653033825	5.12121120638445	3.03579392162148e-07	1.14828090811238e-05
YOR170W	1024.0432734872	0.286446273028676	0.0722611161215498	3.96404440455704	7.36905360394429e-05	0.000786551854463299
YOR171C	1928.28755699415	-0.0319875617300087	0.0618285377871791	-0.517359181938178	0.604905447961882	0.714043083076956
YOR172W	1938.83199000348	-0.00395163220520092	0.0658090832403558	-0.0600469116211254	0.952118271999669	0.96759207679414
YOR173W	1673.29157029819	0.0949557532849307	0.0722377449837822	1.31448944462827	0.188681547908698	0.307903883954471
YOR174W	1834.97985562606	0.020151616942156	0.0770582140883603	0.261511601074076	0.793698004348379	0.860296072821851
YOR175C	1488.68242965758	-0.108809517582196	0.0630501096020259	-1.72576254456978	0.0843901407857724	0.167735790377572
YOR176W	1501.1606732353	-0.12062940410248	0.062008795085856	-1.94535958867543	0.0517317148990859	0.116264725660605
tV(AAC)O	1392.80278865287	-0.0737494410889427	0.0787480216507497	-0.936524366491696	0.349003272992546	0.486244875904269
YOR177C	961.211195298934	0.221359161781049	0.0703156944361389	3.14807616643946	0.00164348863820892	0.00847656256757974
YOR178C	1248.86433638674	0.133091781838177	0.0549819507318054	2.42064495833153	0.0154930008307299	0.0467635813199219
YOR179C	1112.31441063201	0.169106014097263	0.0656798106575144	2.5747031302977	0.010032615628069	0.0334862834331298
YOR180C	1032.29800039463	0.174759870331301	0.0578895268982729	3.01885124468888	0.00253735083774935	0.0117798429826129
YOR181W	1302.77083211735	0.0250993943064771	0.0617781329345333	0.406282823941525	0.684534804209497	0.777390377136661
YOR182C	2744.74723290466	-0.713074000781548	0.153483807579697	-4.64592331937869	3.38558752339142e-06	7.58387055887269e-05
YOR183W	1580.09183694862	-0.342266461691855	0.103546585234441	-3.30543456278086	0.000948292446501345	0.00556982199264302
YOR184W	2804.29252434027	-0.659469209593332	0.143130753810298	-4.6074599066765	4.07617767800648e-06	8.70159258996792e-05
snR36	798.975819924713	0.0397157740998717	0.117856948423325	0.336982881630521	0.736129804642695	0.817780242169171
YOR185C	2525.41170780558	-0.0530337526060213	0.0867646073272345	-0.611237165011344	0.541042582509317	0.663373697815848
YOR186W	1974.62321236915	0.0744450787964799	0.0744069135041976	1.00051292669572	0.317062345035531	0.45388219814041
YOR186C-A	2227.27621136537	-0.392949597303109	0.135478185262071	-2.90046398645643	0.00372610652674801	0.0157656698910188
YOR187W	2037.10880066802	-0.379655251395269	0.12665985952589	-2.99743938463523	0.00272257995582279	0.0124194641496732
YOR188W	1173.47739634526	0.0816801162809939	0.072210890097538	1.13113293812977	0.257999142642258	0.388042133229074
YOR189W	1325.85489320319	-0.0128591825834963	0.0603566568060782	-0.21305326146231	0.831285419579666	0.887596124208277
YOR190W	1208.13693322475	0.137563047609397	0.059434270003649	2.31454088021863	0.020638071529572	0.0583781478894939
YOR191W	1510.44632493047	0.00776305034706954	0.0547440251770933	0.141806349130459	0.887232968873728	0.924522660088742
YOR192C	1496.40257355882	-0.0714000436841793	0.0564755079242438	-1.26426563139468	0.206134700972667	0.329312185637093
YOR192C-C	1413.41135081962	0.228386490756314	0.0641092001470191	3.562460461721	0.000367395254260626	0.00278841553878151
YOR192C-B	1391.33643622628	0.0564656790203655	0.0944861473214955	0.597608015789206	0.550101514447759	0.670522218576482
YOR192C-A	1391.33643622628	0.0564656790203655	0.0944861473214955	0.597608015789206	0.550101514447759	0.670522218576482
tM(CAU)O1	1323.52556718024	-0.0105901694359306	0.109842997669814	-0.0964118756824573	0.923193460631913	0.948953667371229
YOR193W	1374.51843326743	-0.12064545760024	0.102024494744479	-1.18251462947596	0.237001564202537	0.363975886254103
YOR194C	1509.5887008679	0.0337738203283299	0.0592404563962129	0.570114114287765	0.568600302751009	0.684101777496787
YOR195W	1421.38204219675	0.0606571246161944	0.0577347185855252	1.05061782757874	0.293434149833134	0.429543340112062
YOR196C	1971.66063042499	-0.0794110235447484	0.058815956162517	-1.35016122708818	0.176964272229094	0.292909240471019
YOR197W	1800.23008308697	-0.0420082972178507	0.0525462522173658	-0.799453727814437	0.424027367194705	0.559510247730678
YOR198C	1615.18519844453	-0.151626773699644	0.0926878823325072	-1.63588561831309	0.101863528461388	0.193590019394344
YOR199W	1383.54102112681	0.123561308178759	0.0550132092701133	2.24602981389572	0.0247020983100579	0.066952445975784
YOR200W	1614.55785527609	-0.14421765051346	0.0954730110736922	-1.51055936009124	0.130900754823686	0.233159751344634
YOR201C	1759.07731225101	-0.0541753185758279	0.0687595096779678	-0.787895650064343	0.430757745785602	0.565749857197224
YOR202W	1618.52700446425	-0.0682096095124372	0.0598267500459677	-1.14011891770869	0.254236761513547	0.384182411645577
YOR203W	1326.32466850121	0.153541190877648	0.116163723587529	1.32176540262121	0.186246282351812	0.304911388778872
YOR204W	1581.79442256034	-0.0233523565942307	0.0528880326958248	-0.441543302027081	0.658819720194032	0.757315787032866
YOR205C	1279.15997762903	0.0128550045737586	0.0611088056257185	0.210362556461885	0.83338471438442	0.888859832730613
YOR206W	1409.39228459915	-0.0107314915678879	0.0615962789335102	-0.174223049731169	0.861690171486495	0.907272053602082
YOR207C	1797.85567210022	-0.0561978615226819	0.0579900082398653	-0.969095594713998	0.332497495475871	0.470827114836174
YOR208W	1796.14352198635	-0.0529704275243214	0.0563343087804852	-0.940287165512731	0.347070281136633	0.484376576439156
YOR209C	1166.71747165784	0.0346117703299632	0.0768507943272002	0.450376221000398	0.652439187915375	0.751570802381813
YOR210W	1197.17864498414	0.0022457814324573	0.0958659318156008	0.023426272398594	0.981310248410505	0.987037468365641
YOR211C	1689.66437144205	0.0853433962122834	0.0589206064969251	1.44844734781773	0.147491981144995	0.255749285587862
YOR212W	1994.51706390298	-0.820165400146812	0.147680350504561	-5.55365285459207	2.79760805463449e-08	1.99332599535457e-06
YOR213C	1516.2655671184	0.135380663129958	0.0477073013191669	2.83773467344646	0.00454349335480023	0.0181997301842508
YOR214C	1056.80069752317	0.324574219688476	0.0631335202685025	5.14107590243795	2.73169662427391e-07	1.06641814072483e-05
YOR215C	1447.25408410472	0.106483892718258	0.0707356815466163	1.50537734832007	0.13222708935741	0.234870943539331
YOR216C	1232.99454935193	0.107355429312226	0.0641819030577102	1.67267444867902	0.0943914019498792	0.182690626516588
YOR217W	1280.86970856072	0.134044106499003	0.0736513768813694	1.81998099933567	0.0687618984873807	0.143791528473463
YOR218C	1304.41533740136	0.246566985356965	0.0823982123764776	2.99238270158581	0.00276809018344501	0.0125827709483556
YOR219C	1671.44457312208	-0.0534776441560276	0.0648455183016223	-0.824692986603665	0.409545914437128	0.54518678059773
YOR220W	1748.2953835559	-0.0461547849652472	0.0551900906805607	-0.836287536333112	0.402993163126322	0.538390941699866
YOR221C	1814.83747155103	-0.130766597600231	0.0552129886892507	-2.36840281072649	0.0178650734594499	0.0524447898065946
YOR222W	1625.27332051562	0.00945339420074704	0.0534868527997172	0.176742390062573	0.859710742539402	0.905997927931904
snR35	1612.70104466298	-0.149515487737058	0.0679754645193135	-2.19955080549067	0.0278387807631723	0.0730444949396865
YOR223W	1550.51985670292	-0.192948180012259	0.0799488640950917	-2.4133948892978	0.0158046857693825	0.0475014502962386
YOR224C	1394.90492586462	-0.0888640912968749	0.0569035088595966	-1.56166277050046	0.118367453624535	0.216567709206287
YOR225W	1558.25972371948	-0.0946753905141779	0.0482682608945526	-1.96144192393853	0.0498274934913393	0.112846496477501
YOR226C	3207.98241091959	-0.731935900797112	0.113436428862053	-6.45238842706519	1.10100938880079e-10	2.04729798454378e-08
YOR227W	2357.20817480232	-0.411926790487338	0.0679209725905626	-6.06479522857383	1.32121875601452e-09	1.50576318225784e-07
YOR228C	2380.25114809387	-0.443938274752818	0.0695009860252118	-6.3875104533305	1.68608086439512e-10	2.83663033043236e-08
YOR229W	2106.56360411203	-0.443769074465545	0.0912873510732218	-4.86123290081664	1.16656905432596e-06	3.36448038280295e-05
YOR230W	2334.28868884529	-0.291690337200488	0.0985136642463936	-2.96091247271991	0.00306729095009141	0.0135628772549098
YOR231W	2086.47661319906	-0.289224625199127	0.094548190726203	-3.0590180835578	0.00222063745156846	0.0106677098470893
YOR231C-A	1461.24070312996	0.176866517203954	0.106661721545718	1.65820047380488	0.0972770091950996	0.186652848156296
YOR232W	1391.52906622415	-0.048300127295917	0.0611659438963093	-0.789657188611315	0.429727999877906	0.56481734507762
YOR233W	1282.18677870701	0.0509263801268646	0.0562654904321474	0.905108615169339	0.365407848473962	0.502818277958523
YOR234C	3479.12924046938	-0.941858978759101	0.14187386304108	-6.63870679609521	3.16447151666601e-11	7.98576990598644e-09
YOR235W	3939.70661413407	-0.992682928046081	0.160570026408214	-6.18224303907381	6.31971285619657e-10	8.931018208377e-08
snR17a	3655.96685293892	-0.882622273774594	0.178428362682887	-4.94664783391663	7.55023917782999e-07	2.38169598350655e-05
YOR236W	2459.14305998877	-0.599940794480145	0.126191988781689	-4.75419081886438	1.99242791032143e-06	4.99237433132313e-05
YOR237W	1782.89425136152	-0.0669583446199418	0.0533588676308854	-1.25486817080025	0.209526620249625	0.333224195067263
YOR238W	724.125194566406	0.241224369564535	0.0813284580574071	2.96605118707971	0.00301650279629618	0.013417208049915
YOR239W	1335.01520180932	-0.0714462544185555	0.0633876449366084	-1.12713217993832	0.259686599459751	0.389999046074941
YOR241W	1124.02418009755	0.116209710440273	0.0782133682840859	1.48580368023759	0.137331056431846	0.241990335348484
YOR242C	1325.07807290374	0.255294878166587	0.0884049100289002	2.88779071301729	0.0038795791269463	0.0161633880371478
YOR243C	1317.83661252381	0.104339137004311	0.0593304103171335	1.75861141776361	0.0786435323263291	0.159499196158967
YOR244W	1415.08935694257	0.098477363077125	0.0586317621338318	1.67959071147039	0.0930369761434617	0.181251522864544
YOR245C	1583.95854255647	-0.0215773842907836	0.063538721926038	-0.339594244843335	0.734162112788001	0.816755776582428
YOR246C	2990.60059285641	-0.692681389429179	0.11913950995912	-5.81403591190576	6.09843222960564e-09	5.66993712294651e-07
YOR247W	1594.56725274634	-0.345924425278087	0.0866773681406919	-3.99094288045979	6.58111305855371e-05	0.000727733096584358
YOR248W	1583.54145313358	0.168406682461507	0.109234241112941	1.5417023155531	0.123145949001774	0.222715453198499
YOR249C	1367.42250836734	0.11416337640777	0.0604356925287662	1.88900584457489	0.0588910455655725	0.128433372829116
YOR250C	1453.67129848225	0.0560860742380311	0.0644971210528476	0.869590352600007	0.384524311839682	0.520741044443068
YOR251C	1530.84254973072	-0.053507394542791	0.0548983882504065	-0.974662394435502	0.329727752525364	0.467458797960619
YOR252W	1545.44860465391	-0.0362953673630361	0.0719837640548263	-0.504216024816261	0.614109580682801	0.720813670615394
YOR253W	1133.31950671132	0.215572493622383	0.0974148126885728	2.21293340994815	0.0269022369019724	0.071115303385461
YOR254C	1461.48500166015	-0.0244258594372676	0.0515625488715644	-0.473713188580132	0.635704447220965	0.739405370216188
YOR255W	1278.9628817926	-3.80126658410673e-05	0.0614486601976249	-0.000618608537904893	0.999506421829905	0.999506421829905
YOR256C	1352.09228657427	0.172107736820337	0.0768924711944715	2.23829113756863	0.0252020756773019	0.0677102154889032
YOR257W	1358.27772128193	0.162532199426175	0.0741836460876849	2.19094379958168	0.0284558596475415	0.0742500385042571
YOR258W	1058.53388173756	0.226859030696813	0.065091476744117	3.48523404360029	0.000491706755104547	0.00348485449505389
YOR259C	1815.09096863316	-0.0683755867893453	0.0576626715401828	-1.18578596799313	0.235706834311136	0.362775972825634
YOR260W	1873.24444880035	-0.0620640757019869	0.0565834330442507	-1.09685949336885	0.272702818266153	0.406044106607023
YOR261C	1808.68514060365	-0.121861028116785	0.0516036272497643	-2.36148183008476	0.0182020638699498	0.0531696811284558
YOR262W	1806.66995085413	-0.110983342865831	0.0513231522119626	-2.16244205748458	0.0305841187452766	0.0784703642171839
YOR263C	1323.94276216476	0.20387451086931	0.0784813942761168	2.59774323264479	0.00938386341350252	0.0316952097895836
YOR264W	1756.38489437959	-0.423509044098462	0.120854357701632	-3.50429270530758	0.000457821844933645	0.00329762401253939
YOR265W	1811.62795614975	-0.0175028427217783	0.0512239074314311	-0.341692846161878	0.732582056365832	0.815441841569151
YOR266W	1303.7425450313	0.122285203912692	0.0650234719536474	1.88063172018659	0.0600220337001737	0.129971638228543
YOR267C	1278.33122828756	0.240481971410194	0.0801573001210536	3.00012564104602	0.00269868262897531	0.0123343411748639
YOR268C	1959.09205693078	-0.444131315326521	0.133115485665093	-3.3364361261763	0.000848599260373856	0.00512495929384758
YOR269W	1760.32695555231	-0.369782689172747	0.10783958182183	-3.42900707630424	0.000605793732737279	0.00403063890350434
YOR270C	1273.82147310904	-0.0622148194976091	0.0905032866383848	-0.687431603961466	0.491810787657636	0.622539057416025
YOR271C	2426.78851674488	-0.390584929075349	0.102685753506946	-3.80369151256148	0.000142555688828086	0.00132593809456075
snR8	2375.5573327488	-0.297241947952274	0.0976068735769714	-3.0452972937185	0.00232450412238495	0.0110234537776994
YOR272W	2226.45844322759	-0.376330733660733	0.107333712260984	-3.506174581437	0.000454596940344984	0.00328390759023721
YOR273C	3417.99075865984	-0.324003702109224	0.137746964984006	-2.35216581466491	0.0186644526899451	0.0541836576446803
YOR274W	2060.64701082068	-0.026282161341697	0.0927339581493	-0.283414639752389	0.776859007360301	0.848497108285825
YOR275C	1783.14651514184	-0.0773876340210777	0.0615393496820096	-1.25753090373819	0.208561455825982	0.332137761295106
YOR276W	1747.38776989251	-0.0368462363183247	0.0645998812946356	-0.570376223297866	0.568422552522282	0.684004386260634
YOR277C	1836.73423186605	-0.181682674899283	0.102263481292211	-1.77661343622888	0.0756318634300324	0.155082631165586
snR31	1977.25715904481	-0.400832281008106	0.116941385859323	-3.42763409260682	0.000608865521371908	0.00404726601506482
snR5	1938.92991539713	-0.308914440682117	0.115726370394963	-2.66935219369468	0.00759977139843894	0.027176105618102
YOR278W	1989.67319968253	-0.392095142386914	0.105034914745973	-3.73299814956956	0.000189213985299279	0.00165991422667955
YOR279C	972.253099783725	0.144909595164241	0.064365106184318	2.25136885114854	0.0243621852947888	0.0662343983428155
YOR280C	1540.3297429084	-0.0283770918205267	0.052845801838046	-0.53697911344959	0.5912820415404	0.701643598098621
YOR281C	1570.56145125332	-0.0681773689009746	0.0476068556508726	-1.43209140719053	0.152117663310046	0.261269666735242
YOR282W	1427.46575975227	0.127826261224848	0.0889766069559424	1.43662773394071	0.150823798826451	0.259869188555821
YOR283W	1548.54212502476	-0.0659645270779091	0.0488719459166762	-1.3497421852278	0.177098695649149	0.292999374794459
YOR284W	1501.19695982259	0.00242692815688345	0.0665550380652102	0.0364649803746722	0.970911601740504	0.981070377843455
YOR285W	1627.38636790626	-0.0314487518373175	0.0630908063237606	-0.498468060083639	0.618154176110267	0.724237673419855
YOR286W	2144.09583152797	-0.152132477380633	0.0488709570965886	-3.1129424594644	0.00185232127881999	0.00930321827270615
YOR287C	1399.6396456323	0.0791901514586817	0.0539663894619157	1.46739762004213	0.142267921546102	0.248828003377415
YOR288C	1443.53930464627	-0.044662647117242	0.0656395657579955	-0.680422647552352	0.49623688493259	0.626368315279328
YOR289W	1446.04059711727	-0.0560979849116353	0.0612348611531886	-0.916111898601312	0.359608207654991	0.496966867844742
tA(UGC)O	1692.22121035745	-0.130698942173068	0.0786643668435518	-1.6614758043245	0.09661792441694	0.185890878776858
YOR290C	1789.32753335028	-0.209755540583442	0.0776410431018957	-2.70160642108015	0.00690053930564609	0.0252246304882024
YOR291W	1602.04963300633	-0.0317708991596194	0.0557794118755838	-0.569581106923187	0.568961845659772	0.684303727903311
YOR292C	3624.64802215898	-0.590022518529294	0.135534238923078	-4.35330971138711	1.34097494454173e-05	0.000221386190610557
YOR293W	3593.52855344647	-0.607974636418751	0.131867690486284	-4.61048975815641	4.01721432903642e-06	8.62785302400345e-05
YOR293C-A	1803.80848834718	-0.101566200193571	0.0532852958849437	-1.9060830667597	0.0566394292806323	0.124641024867486
YOR294W	1606.66650305245	-0.11668465097647	0.0562288321718595	-2.0751747185471	0.0379703448121711	0.0920406368585939
YOR295W	1305.23250564568	0.204377438342439	0.0988097632329302	2.06839315929386	0.0386030679491839	0.0932225830925952
YOR296W	1681.24878832756	-0.0407555092731605	0.0557177986035261	-0.731463020697686	0.46449638384427	0.59871058888063
YOR297C	1462.49135599825	-0.0423348143372303	0.05782128585992	-0.732166601064394	0.464066887045726	0.598467429734194
YOR298W	1517.72992038383	-0.0227703528946552	0.0547630630765426	-0.41579764928103	0.677558079141466	0.771394085009174
YOR298C-A	3531.89185892677	-0.45485194155457	0.153764260453102	-2.95811224412124	0.00309529392685952	0.0136610536459646
YOR299W	2916.47609534965	-0.417120240911136	0.138691965152985	-3.0075299636214	0.00263380158621467	0.0121161731824172
YOR300W	1709.19202886526	0.0513874312569732	0.07885145504577	0.651699213757628	0.514595229905132	0.641405873083376
YOR301W	1762.95049733795	-0.171544303043543	0.0552131860977099	-3.10694446685189	0.00189031905368565	0.0094329056732647
YOR302W	3145.80188660522	-0.40292443250833	0.151582776568855	-2.65811487049326	0.00785791047584325	0.0278120114446351
YOR303W	1959.0748541834	-0.145169373716602	0.100810552637951	-1.44002160406719	0.149861286942541	0.258802753282686
YOR304W	1459.03129205279	-0.0160611850596836	0.0649004902870981	-0.247474017355405	0.804541397382724	0.867524723623734
YOR304C-A	1292.70698847929	0.203341017681952	0.0572019056972848	3.55479446363277	0.000378274669517417	0.00284652695932915
YOR305W	1255.5338566995	0.150451910907756	0.060933609723975	2.46911206457804	0.0135448792940526	0.0422925837789552
YOR306C	1890.14495847301	-0.276282919979784	0.0897823720319863	-3.07725128805189	0.00208919099493964	0.0101769362575451
YOR307C	1116.15639142427	0.244818180097784	0.0879793629492027	2.78267734490344	0.00539123918363222	0.020846700735775
YOR308C	966.082937946123	-0.00489329934623875	0.0866333412487969	-0.0564828653230168	0.954957145223531	0.969640348922182
YOR309C	1617.4842614896	0.13669428965662	0.111172657528147	1.22956752762712	0.218859096218609	0.343931657341245
YOR310C	1283.78386444033	0.00720806614013389	0.0569640047037972	0.126537208498851	0.899306697619478	0.933876478357157
YOR311C	1756.92336652644	-0.108772855221969	0.0646182284220231	-1.68331534116923	0.0923140621336041	0.180099013624216
YOR312C	2618.67050745025	-0.512970887135781	0.141786622010882	-3.61790752795007	0.000296994464020925	0.00239016273664221
YOR313C	1129.12002089773	0.0789597965937888	0.0750498736298267	1.05209766219257	0.292754744628583	0.428815303802978
YOR314W	1133.40978612759	0.102626932987312	0.0765973898086358	1.33982284832036	0.180302945567179	0.29745986770434
YOR314W-A	2533.73370645669	-1.0116712948753	0.180115889884331	-5.6167798161783	1.94549079013299e-08	1.46242956628508e-06
YOR315W	1856.11710930281	-0.726618919056737	0.1419086456712	-5.12032875530574	3.05003471460869e-07	1.14828090811238e-05
YOR316C	2290.49690562481	-0.280481452641561	0.0573242125537388	-4.89289673850509	9.93625462157394e-07	2.96242933147854e-05
YOR316C-A	2001.09274802065	-0.296863042818925	0.10432583561083	-2.84553716805415	0.00443365848837119	0.0178610210255592
YOR317W	2831.04761940974	-0.473284703025879	0.128505668798875	-3.68298696430755	0.00023051695166657	0.00195203793769293
YOR318C	1803.233153193	-0.4115894403372	0.127423936790562	-3.23007945527299	0.00123755820202882	0.00685312402471445
YOR319W	1838.04573193146	-0.413790164124224	0.128450659676874	-3.22139384231376	0.00127568712016823	0.00698218837421279
YOR320C	1872.54437426492	-0.204679214439327	0.0653247246944415	-3.13325797233315	0.00172877426657125	0.00884541561737324
YOR321W	1706.34699787189	-0.0238765765683464	0.0523618239302051	-0.455992071631659	0.648395679489751	0.748996371575393
YOR322C	1726.10263800228	-0.0444642894100709	0.0525761338039195	-0.845712421074905	0.397713192227449	0.532949253988082
YOR323C	1050.77165153832	0.304389810183788	0.0701804580198159	4.33724456597079	1.44280056351741e-05	0.00023490388898189
YOR324C	2026.22174300675	-0.352494435111036	0.110404746472019	-3.19274710893314	0.00140926307776036	0.00757251171669559
YOR325W	1879.98582852099	0.155089436145327	0.105123648706762	1.47530491999896	0.140130584292683	0.245942053803304
YOR326W	1909.64494624067	-0.36728694928424	0.106016990240643	-3.46441592475464	0.000531384215053186	0.00366675865582599
YOR327C	2872.67640998991	-0.28109846587418	0.133908492865277	-2.09918325461991	0.0358007495650768	0.0880901486642061
YOR328W	2724.53825681972	-0.201369222035666	0.115811441792656	-1.73876793966687	0.0820755900739415	0.164148395273455
YOR329C	1107.70008288239	0.234708615657237	0.0613505841260916	3.82569488132093	0.000130403725369791	0.00125194663513987
YOR329W-A	1467.15092730576	0.258987245218263	0.107058151156268	2.41912682426424	0.0155578148886241	0.0469126288874075
YOR330C	2192.16296879533	-0.185377179304728	0.0539360885577021	-3.43697854742298	0.000588242192355058	0.00395032231276709
YOR331C	1530.45294048084	0.0593117228470125	0.0643809976804966	0.92126131908298	0.35691401089186	0.494694860918376
YOR332W	2243.64443975396	-0.151744466382158	0.0526077074266611	-2.88445313063111	0.00392094119221724	0.0162972767436512
YOR333C	1306.26443976655	0.191882572655633	0.0887463975912568	2.16214491927205	0.0306070075860324	0.0784721029038117
YOR334W	1484.63898543348	0.0883102147016639	0.0688070261313364	1.28344763125063	0.199335295572921	0.321209395329136
YOR335C	1799.4683484595	-0.211263558556395	0.0961726708207844	-2.19671094452685	0.0280410967237566	0.0733574192706643
YOR335W-A	1186.58024749126	0.232582546433073	0.0865296679630482	2.68789366593196	0.00719042900959675	0.0259619680029692
YOR336W	2268.09393846439	-0.26043843522921	0.107292902525645	-2.42735939748633	0.0152091808656463	0.0461471283132664
YOR337W	1215.76911886244	-0.0269428397920569	0.0575024817029882	-0.468550904137008	0.639390677325575	0.742089131134419
YOR338W	1427.28775293075	-0.0174814500887086	0.0494581416665731	-0.353459501300341	0.723743985078804	0.809311337593948
YOR339C	1338.71875035617	0.200252869308572	0.069142541233328	2.89623241692549	0.00377672574291423	0.0158965745914102
YOR340C	1299.23939944218	0.0416012184070237	0.0557445940858643	0.746282560474737	0.455496744018734	0.590124677894458
YOR341W	977.044512839588	0.175753318241016	0.0833865626594679	2.10769352561939	0.0350575077000931	0.0866747198771372
YOR342C	1884.15759387783	-0.721256004073212	0.135968658314785	-5.3045754294597	1.12935538220628e-07	5.50346560735832e-06
YOR343C	2206.01202976278	-0.355708163451712	0.0944470558508446	-3.76621759405041	0.000165739359370781	0.00149950616301401
YOR343W-B	1837.93651120189	-0.0297773223969034	0.0821628236399164	-0.362418440332629	0.717039361421193	0.804349917098293
YOR343W-A	1837.93651120189	-0.0297773223969034	0.0821628236399164	-0.362418440332629	0.717039361421193	0.804349917098293
tM(CAU)O2	1688.88842138758	-0.114974813608032	0.0803008752899056	-1.43180025364537	0.152200994673892	0.261349265702484
YOR344C	1909.6902768561	-0.461505220559035	0.167094323653295	-2.76194433460597	0.00574582737825692	0.021900025035816
tP(UGG)O3	1668.95377976862	-0.0244391527193572	0.072725406820111	-0.336046971587362	0.736835445799077	0.818242850859073
YOR345C	1249.36733380779	0.261713931895835	0.0841864368744784	3.10874223464344	0.00187885558061676	0.00939370058476786
YOR346W	1247.35322258043	0.0490137311613783	0.0666056479856073	0.73587950337139	0.461804031965939	0.59643708460452
YOR347C	1498.11269136837	0.127564650388107	0.0632816964315996	2.01582222951293	0.0438185681951147	0.102252973205641
YOR348C	3226.04219773388	0.160630121619692	0.124119039262513	1.29416181896122	0.195609532000468	0.31673564855567
YOR349W	2847.30523800398	-0.145263340647801	0.139030337214874	-1.04483196658938	0.296100637790039	0.432193163938115
YOR350C	1204.13060304262	0.104735281703807	0.054994594519626	1.90446502276565	0.0568496478149155	0.124984322171809
YOR351C	1561.88683083762	0.104386220835833	0.0766993449719772	1.36097930007057	0.173520231124577	0.288696480604253
YOR352W	1592.85018468523	-0.00296964130093957	0.0463078151301496	-0.0641282965433221	0.948868070828642	0.96518744788921
YOR353C	1296.32704192302	0.0934133135822664	0.0590356258798437	1.58232105089209	0.11357629747672	0.209404152252498
YOR354C	2306.01368382029	-0.156086074594075	0.103352166610218	-1.51023514758754	0.130983433183527	0.233248220482561
YOR355W	543.499043590959	0.24827839621754	0.131859422290895	1.88290219920585	0.0597136231477526	0.129507814966857
YOR356W	1482.71076558843	-0.130640813162639	0.0786970127954561	-1.66004792967417	0.096904810773289	0.18616894859273
YOR357C	2493.80247200123	-0.116206044195924	0.0510731823085423	-2.27528497233445	0.0228888403346412	0.063299693436282
YOR358W	2524.61702153765	-0.145020902639868	0.0482038897577931	-3.00848963369024	0.00262549758868541	0.0120858410173623
YOR359W	2165.82775363199	-0.127659200164856	0.0540590487014236	-2.36147700026942	0.0182023009693935	0.0531696811284558
YOR360C	1330.92779165203	-0.0976728304025285	0.0942370829534423	-1.03645855051332	0.299988267127989	0.435437230197092
YOR361C	1986.94564805578	-0.00435277554739414	0.0527631500381164	-0.0824965064490971	0.934251896316747	0.956634022023929
YOR362C	2276.13881587863	-0.0320255179165863	0.082886925293761	-0.386375991184183	0.699218228482422	0.788867316375027
YOR363C	1531.92274514159	0.086730882063918	0.0656196585675207	1.32172102015244	0.186261066427477	0.304911388778872
YOR364W	1603.35445309504	0.149110790150881	0.0698096668981246	2.13596192012323	0.0326825178056043	0.0823590124159771
YOR365C	1699.67553492577	0.0921073835179766	0.0585358281047386	1.57352149102885	0.115598116049722	0.212325523266789
YOR366W	1420.67767471256	0.187666646160044	0.0762045758087302	2.4626689955086	0.0137907165243335	0.0428142368018191
YOR367W	1627.01331495966	0.0915372022346224	0.0608432224287694	1.50447656420215	0.132458703253531	0.235223221208707
YOR368W	1582.23324386002	0.152933800811626	0.0581790845363848	2.62867320842737	0.00857186900895118	0.0296470026516148
YOR369C	1988.9947842772	-0.526752682255439	0.132640391034544	-3.971284147664	7.148625379894e-05	0.000772471592367438
YOR370C	1225.62881131087	0.123036807630682	0.0698593085327058	1.76120849482901	0.0782031207917588	0.158788290665106
YOR371C	1650.78801648367	0.101793113320356	0.0522854313163101	1.94687335951272	0.0515499192392367	0.116003735460015
YOR372C	2066.05639086291	-0.10484435930646	0.0636638352861124	-1.64684327978793	0.0995902628682735	0.190141945665091
YOR373W	2005.66570082457	-0.116249446115554	0.0635347553558108	-1.8296984928096	0.0672950364103308	0.141358073684411
YOR374W	2987.83609254716	-0.0750658762986653	0.114401753529412	-0.656160189706936	0.511721060556875	0.638929183499404
YOR375C	2534.17120076038	-0.552170432690723	0.137782711627768	-4.00754511336994	6.13531448046617e-05	0.000691421564895917
YOR376W	2049.31382602556	-0.146988488655929	0.0463361677659397	-3.17221936432938	0.00151278690280418	0.00797103004956748
YOR376W-A	1735.96472571921	0.141924204879179	0.075785493694639	1.87270937959488	0.0611085274383985	0.131861012861359
YOR377W	1758.84546681374	-0.00339746180455176	0.0585959883327031	-0.0579811332008133	0.953763656765576	0.968727925819904
